name,ticker_purch,tdate_purch,bought_?,s_104,p_104,s_52,p_52,s_26,p_26
"Whitehouse, Sheldon",FB,2016/02/16,2016/05/24,2018/05/22,0.5773,2017/05/23,0.266,2016/11/22,0.0429
"Carper, Thomas R.",SE,2016/03/31,2016/07/07,2018/07/05,,2017/07/06,,2017/01/05,
"Moran, Jerry",DIS,2018/12/06,2019/03/14,2021/03/11,0.7247,2020/03/12,-0.162,2019/09/12,0.2034
"Perdue Jr., David A.",MRK,2017/09/12,2017/12/19,2019/12/17,0.5802,2018/12/18,0.326,2018/06/19,0.0826
"Roberts, Pat",NFLX,2018/04/25,2018/08/01,2020/07/29,0.4431,2019/07/31,-0.0415,2019/01/30,-0.0086
"Murray, Patty",TUP,2017/03/16,2017/06/22,2019/06/20,-0.7245,2018/06/21,-0.406,2017/12/21,-0.1235
"Perdue Jr., David A.",PAA,2016/07/15,2016/10/21,2018/10/19,-0.2506,2017/10/20,-0.3678,2017/04/21,-0.0778
"Perdue Jr., David A.",HBI,2017/08/07,2017/11/13,2019/11/11,-0.1618,2018/11/12,-0.1362,2018/05/14,-0.1195
"Carper, Thomas R.",TSM,2019/11/04,2020/02/10,2022/02/07,1.1693,2021/02/08,1.3102,2020/08/10,0.4117
"Cisneros, Gilbert",FLEX,2019/12/24,2020/03/31,2022/03/29,,2021/03/30,1.0576,2020/09/29,0.2844
"Perdue Jr., David A.",HBI,2018/01/16,2018/04/24,2020/04/21,-0.5257,2019/04/23,0.0197,2018/10/23,-0.0993
"Perdue Jr., David A.",DVN,2018/01/24,2018/05/02,2020/04/29,-0.6845,2019/05/01,-0.1609,2018/10/31,-0.1464
"McConnell Jr., A. M.",WFC,2018/09/06,2018/12/13,2020/12/10,-0.3887,2019/12/12,0.1326,2019/06/13,-0.0473
"Perdue Jr., David A.",GPK,2018/11/05,2019/02/11,2021/02/08,0.3418,2020/02/10,0.294,2019/08/12,0.0759
"Roberts, Pat",AAPL,2015/03/17,2015/06/23,2017/06/20,0.1468,2016/06/21,-0.2493,2015/12/22,-0.1584
"Shalala, Donna",PRA,2019/06/04,2019/09/10,2021/09/07,-0.3588,2020/09/08,-0.6228,2020/03/10,-0.4275
"Courtney, Joe",WMT,2019/12/31,2020/04/07,2022/04/05,,2021/04/06,0.1263,2020/10/06,0.1413
"Joyce, David P.",IEFA,2019/03/04,2019/06/10,2021/06/07,0.2643,2020/06/08,-0.0193,2019/12/09,0.0479
"Carper, Thomas R.",DD,2013/09/13,2013/12/20,2015/12/18,0.1378,2014/12/19,0.0414,2014/06/20,0.1905
"Whitehouse, Sheldon",C,2018/05/07,2018/08/13,2020/08/10,-0.2436,2019/08/12,-0.0774,2019/02/11,-0.1117
"Toomey, Patrick J.",IXP,2014/09/02,2014/12/09,2016/12/06,-0.0757,2015/12/08,-0.0533,2015/06/09,0.0038
"Inhofe, James M.",XON,2017/02/16,2017/05/25,2019/05/23,-0.7954,2018/05/24,-0.3067,2017/11/23,-0.4156
"Perdue Jr., David A.",GPK,2019/08/02,2019/11/08,2021/11/05,0.2736,2020/11/06,-0.1172,2020/05/08,-0.1716
"Courtney, Joe",TOT,2019/12/31,2020/04/07,2022/04/05,,2021/04/06,,2020/10/06,
"Whitehouse, Sheldon",GPRO,2014/08/14,2014/11/20,2016/11/17,-0.8646,2015/11/19,-0.7288,2015/05/21,-0.2692
"Capito, Shelley M.",ADI,2018/04/05,2018/07/12,2020/07/09,0.2653,2019/07/11,0.1688,2019/01/10,-0.099
"Shalala, Donna",RCII,2019/01/23,2019/05/01,2021/04/28,1.4084,2020/04/29,-0.1966,2019/10/30,0.0642
"Capito, Shelley M.",JNJ,2018/04/24,2018/07/31,2020/07/28,0.1147,2019/07/30,-0.0025,2019/01/29,-0.0206
"Murray, Patty",KEY,2017/03/16,2017/06/22,2019/06/20,-0.0817,2018/06/21,0.128,2017/12/21,0.1157
"Whitehouse, Sheldon",CY,2014/10/14,2015/01/20,2017/01/17,,2016/01/19,,2015/07/21,
"Perdue Jr., David A.",ET,2018/12/19,2019/03/27,2021/03/24,-0.4879,2020/03/25,-0.6712,2019/09/25,-0.1297
"Perdue Jr., David A.",CTSH,2019/05/29,2019/09/04,2021/09/01,0.2288,2020/09/02,0.0922,2020/03/04,-0.0245
"Whitehouse, Sheldon",PANW,2014/02/25,2014/06/03,2016/05/31,0.757,2015/06/02,1.3021,2014/12/02,0.613
"Shalala, Donna",AMH,2019/06/04,2019/09/10,2021/09/07,0.7109,2020/09/08,0.1611,2020/03/10,0.1621
"Perdue Jr., David A.",HBI,2017/08/11,2017/11/17,2019/11/15,-0.2053,2018/11/16,-0.2213,2018/05/18,-0.0534
"Shalala, Donna",AXGN,2019/04/16,2019/07/23,2021/07/20,0.0649,2020/07/21,-0.3627,2020/01/21,-0.2625
"Roberts, Pat",AMZN,2017/11/07,2018/02/13,2020/02/11,0.5418,2019/02/12,0.1552,2018/08/14,0.3631
"Collins, Susan M.",GILD,2014/11/10,2015/02/16,2017/02/13,-0.3473,2016/02/15,-0.1195,2015/08/17,0.127
"Perdue Jr., David A.",GPK,2018/11/01,2019/02/07,2021/02/04,0.3196,2020/02/06,0.3163,2019/08/08,0.1692
"Perdue Jr., David A.",KR,2019/08/08,2019/11/14,2021/11/11,0.5703,2020/11/12,0.1809,2020/05/14,0.2329
"Perdue Jr., David A.",BOIVF,2018/07/17,2018/10/23,2020/10/20,-0.0585,2019/10/22,0.0179,2019/04/23,0.1541
"Shalala, Donna",UBSI,2019/06/04,2019/09/10,2021/09/07,-0.0608,2020/09/08,-0.3161,2020/03/10,-0.3472
"Inhofe, James M.",DIS,2016/09/30,2017/01/06,2019/01/04,0.0041,2018/01/05,0.0314,2017/07/07,-0.0491
"Shalala, Donna",RIO,2019/04/10,2019/07/17,2021/07/14,0.4073,2020/07/15,0.0017,2020/01/15,-0.0324
"Joyce, David P.",IJR,2019/03/04,2019/06/10,2021/06/07,0.4987,2020/06/08,-0.0149,2019/12/09,0.0795
"Perdue Jr., David A.",MOS,2017/04/11,2017/07/18,2019/07/16,-0.0078,2018/07/17,0.1874,2018/01/16,0.1087
"Perdue Jr., David A.",DIS,2016/11/18,2017/02/24,2019/02/22,0.0469,2018/02/23,-0.0302,2017/08/25,-0.0691
"Perdue Jr., David A.",DVN,2015/08/27,2015/12/03,2017/11/30,-0.1011,2016/12/01,0.1489,2016/06/02,-0.1459
"Murray, Patty",BAC,2017/03/16,2017/06/22,2019/06/20,0.2247,2018/06/21,0.2679,2017/12/21,0.292
"Murray, Patty",USB,2017/03/16,2017/06/22,2019/06/20,0.009,2018/06/21,-0.0119,2017/12/21,0.0588
"Shalala, Donna",NSRGY,2019/02/15,2019/05/24,2021/05/21,0.2446,2020/05/22,0.066,2019/11/22,0.0507
"Collins, Susan M.",PSX,2014/07/23,2014/10/29,2016/10/26,0.0455,2015/10/28,0.0912,2015/04/29,0.0534
"Whitehouse, Sheldon",JPM,2017/11/27,2018/03/05,2020/03/02,0.0361,2019/03/04,-0.0818,2018/09/03,0.0046
"Inhofe, James M.",MRK,2015/08/12,2015/11/18,2017/11/15,0.0138,2016/11/16,0.1702,2016/05/18,0.0102
"Axne, Cynthia",BRK.B,2019/02/15,2019/05/24,2021/05/21,,2020/05/22,,2019/11/22,
"Perdue Jr., David A.",DWDP,2017/12/05,2018/03/13,2020/03/10,-0.6353,2019/03/12,-0.218,2018/09/11,-0.0228
"Murray, Patty",AMGN,2017/03/16,2017/06/22,2019/06/20,0.0571,2018/06/21,0.0673,2017/12/21,0.0205
"Murray, Patty",WMT,2017/03/16,2017/06/22,2019/06/20,0.452,2018/06/21,0.1063,2017/12/21,0.3036
"Perdue Jr., David A.",NWSA,2019/06/14,2019/09/20,2021/09/17,0.5976,2020/09/18,0.0996,2020/03/20,-0.3349
"Perdue Jr., David A.",BAC,2018/10/15,2019/01/21,2021/01/18,0.1308,2020/01/20,0.1813,2019/07/22,0.012
"Reed, John F.",NXPI,2014/09/02,2014/12/09,2016/12/06,0.2913,2015/12/08,0.1431,2015/06/09,0.3548
"Perdue Jr., David A.",FDC,2017/12/11,2018/03/19,2020/03/16,,2019/03/18,,2018/09/17,
"Perdue Jr., David A.",LGF-B,2018/11/16,2019/02/22,2021/02/19,-0.1034,2020/02/21,-0.3464,2019/08/23,-0.3069
"Toomey, Patrick J.",NTRP,2018/02/15,2018/05/24,2020/05/21,,2019/05/23,,2018/11/22,
"Perdue Jr., David A.",FEYE,2016/11/18,2017/02/24,2019/02/22,0.4926,2018/02/23,0.4681,2017/08/25,0.2967
"Shalala, Donna",PBYI,2019/01/23,2019/05/01,2021/04/28,-0.6802,2020/04/29,-0.6739,2019/10/30,-0.7774
"Collins, Susan M.",CP,2014/02/04,2014/05/13,2016/05/10,-0.1431,2015/05/12,0.1465,2014/11/11,0.3002
"Perdue Jr., David A.",WFM,2016/02/11,2016/05/19,2018/05/17,,2017/05/18,,2016/11/17,
"Courtney, Joe",SHW,2019/12/31,2020/04/07,2022/04/05,,2021/04/06,0.628,2020/10/06,0.4546
"Reed, John F.",HACK,2017/06/19,2017/09/25,2019/09/23,0.2803,2018/09/24,0.317,2018/03/26,0.1509
"Perdue Jr., David A.",VSM,2017/01/04,2017/04/12,2019/04/10,,2018/04/11,,2017/10/11,
"Capito, Shelley M.",AMT,2017/09/08,2017/12/15,2019/12/13,0.4686,2018/12/14,0.158,2018/06/15,-0.0288
"Whitehouse, Sheldon",SSYS,2014/05/29,2014/09/04,2016/09/01,-0.8235,2015/09/03,-0.7597,2015/03/05,-0.4783
"Cassidy, William",IBM,2018/04/23,2018/07/30,2020/07/27,-0.1372,2019/07/29,0.0374,2019/01/28,-0.0809
"Frankel, Lois",SU,2019/12/18,2020/03/25,2022/03/23,1.5785,2021/03/24,0.645,2020/09/23,-0.0109
"Shalala, Donna",PLCE,2019/04/16,2019/07/23,2021/07/20,-0.1198,2020/07/21,-0.6524,2020/01/21,-0.3032
"Perdue Jr., David A.",PYPL,2019/07/25,2019/10/31,2021/10/28,1.2441,2020/10/29,0.8588,2020/04/30,0.1636
"Whitehouse, Sheldon",C,2018/02/08,2018/05/17,2020/05/14,-0.435,2019/05/16,-0.0807,2018/11/15,-0.1122
"Whitehouse, Sheldon",KORS,2015/02/23,2015/06/01,2017/05/29,,2016/05/30,,2015/11/30,
"Toomey, Patrick J.",BAC,2017/01/25,2017/05/03,2019/05/01,0.2961,2018/05/02,0.2655,2017/11/01,0.1691
"Shalala, Donna",PBCT,2019/02/06,2019/05/15,2021/05/12,0.1465,2020/05/13,-0.343,2019/11/13,0.0175
"Perdue Jr., David A.",RF,2017/06/22,2017/09/28,2019/09/26,0.0611,2018/09/27,0.2439,2018/03/29,0.2247
"Reed, John F.",HOLX,2018/11/28,2019/03/06,2021/03/03,0.5591,2020/03/04,0.0322,2019/09/04,0.0309
"Whitehouse, Sheldon",CVS,2014/04/29,2014/08/05,2016/08/02,0.2524,2015/08/04,0.4044,2015/02/03,0.2829
"Whitehouse, Sheldon",LOW,2014/01/31,2014/05/09,2016/05/06,0.6573,2015/05/08,0.6213,2014/11/07,0.275
"Cassidy, William",LOW,2016/03/31,2016/07/07,2018/07/05,0.1872,2017/07/06,-0.0418,2017/01/05,-0.1115
"Hoeven, John",SLB,2019/12/31,2020/04/07,2022/04/05,,2021/04/06,0.6415,2020/10/06,-0.0515
"Roberts, Pat",NOC,2016/11/14,2017/02/20,2019/02/18,0.1763,2018/02/19,0.4464,2017/08/21,0.0943
"Shalala, Donna",PS,2019/06/19,2019/09/25,2021/09/22,,2020/09/23,,2020/03/25,
"Inhofe, James M.",RTN,2018/12/11,2019/03/19,2021/03/16,,2020/03/17,,2019/09/17,
"Collins, Susan M.",AMT,2014/07/23,2014/10/29,2016/10/26,0.2111,2015/10/28,0.0464,2015/04/29,-0.0116
"Toomey, Patrick J.",SHY,2015/01/05,2015/04/13,2017/04/10,-0.0046,2016/04/11,0.0021,2015/10/12,0.001
"Capito, Shelley M.",CVX,2018/04/05,2018/07/12,2020/07/09,-0.3244,2019/07/11,0.007,2019/01/10,-0.0933
"Malinowski, Tom",FLXN,2019/03/26,2019/07/02,2021/06/29,,2020/06/30,,2019/12/31,
"Capito, Shelley M.",UTX,2018/04/05,2018/07/12,2020/07/09,,2019/07/11,,2019/01/10,
"Inhofe, James M.",RSPP,2015/08/24,2015/11/30,2017/11/27,0.2709,2016/11/28,0.4311,2016/05/30,0.1613
"Cisneros, Gilbert",VCYT,2019/12/12,2020/03/19,2022/03/17,0.5244,2021/03/18,1.9563,2020/09/17,0.8854
"Shalala, Donna",PNGAY,2019/03/18,2019/06/24,2021/06/21,-0.1808,2020/06/22,-0.1558,2019/12/23,-0.0235
"Hoeven, John",FB,2017/05/17,2017/08/23,2019/08/21,0.0933,2018/08/22,0.0261,2018/02/21,0.0596
"Peters, Gary C.",GM,2015/09/16,2015/12/23,2017/12/20,0.2286,2016/12/21,0.0537,2016/06/22,-0.1509
"Hoeven, John",AMZN,2018/06/01,2018/09/07,2020/09/04,0.6594,2019/09/06,-0.0627,2019/03/08,-0.1797
"Perdue Jr., David A.",AXLL,2015/06/03,2015/09/09,2017/09/06,,2016/09/07,,2016/03/09,
"Murray, Patty",WMB,2017/03/16,2017/06/22,2019/06/20,-0.0211,2018/06/21,-0.0098,2017/12/21,0.0813
"Whitehouse, Sheldon",UA,2015/04/13,2015/07/20,2017/07/17,,2016/07/18,,2016/01/18,
"Hoeven, John",IVZ,2016/03/07,2016/06/13,2018/06/11,-0.0078,2017/06/12,0.2179,2016/12/12,0.148
"Hoeven, John",IVZ,2016/06/28,2016/10/04,2018/10/02,-0.264,2017/10/03,0.1356,2017/04/04,-0.0252
"Perdue Jr., David A.",LGF-B,2018/12/04,2019/03/12,2021/03/09,-0.0161,2020/03/10,-0.6041,2019/09/10,-0.3049
"Peters, Gary C.",STAG,2015/06/16,2015/09/22,2017/09/19,0.5702,2016/09/20,0.3132,2016/03/22,0.0764
"Perdue Jr., David A.",BK,2019/09/30,2020/01/06,2022/01/03,0.1647,2021/01/04,-0.1677,2020/07/06,-0.2334
"Perdue Jr., David A.",WFM,2017/03/10,2017/06/16,2019/06/14,,2018/06/15,,2017/12/15,
"Roberts, Pat",NFLX,2019/08/14,2019/11/20,2021/11/17,1.2767,2020/11/18,0.5861,2020/05/20,0.4769
"Joyce, David P.",IVV,2019/03/04,2019/06/10,2021/06/07,0.4516,2020/06/08,0.1057,2019/12/09,0.0838
"Perdue Jr., David A.",URBN,2017/06/29,2017/10/05,2019/10/03,0.1835,2018/10/04,0.7103,2018/04/05,0.6288
"Cassidy, William",XOM,2018/04/25,2018/08/01,2020/07/29,-0.4575,2019/07/31,-0.0697,2019/01/30,-0.1059
"Whitehouse, Sheldon",PGR,2019/04/18,2019/07/25,2021/07/22,0.1597,2020/07/23,0.1116,2020/01/23,-0.0589
"Beyer, Donald S.",ISRG,2019/12/23,2020/03/30,2022/03/28,,2021/03/29,0.4644,2020/09/28,0.3878
"Cruz, Rafael E.",EPD,2014/02/21,2014/05/30,2016/05/27,-0.2627,2015/05/29,-0.1218,2014/11/28,0.0214
"McConnell Jr., A. M.",WFC,2018/03/05,2018/06/11,2020/06/08,-0.4113,2019/06/10,-0.1679,2018/12/10,-0.1186
"Collins, Susan M.",M,2014/04/03,2014/07/10,2016/07/07,-0.4249,2015/07/09,0.1287,2015/01/08,0.1545
"Capito, Shelley M.",CSX,2017/12/20,2018/03/28,2020/03/25,0.0635,2019/03/27,0.3456,2018/09/26,0.361
"Murray, Patty",BGS,2017/03/16,2017/06/22,2019/06/20,-0.3907,2018/06/21,-0.1457,2017/12/21,-0.0184
"Inhofe, James M.",GILD,2016/12/15,2017/03/23,2019/03/21,-0.053,2018/03/22,0.1229,2017/09/21,0.2253
"Perdue Jr., David A.",BOIVF,2018/06/28,2018/10/04,2020/10/01,-0.135,2019/10/03,-0.0838,2019/04/04,0.0815
"Murray, Patty",KO,2017/03/16,2017/06/22,2019/06/20,0.1421,2018/06/21,-0.0448,2017/12/21,0.0163
"Perdue Jr., David A.",RF,2017/06/01,2017/09/07,2019/09/05,0.1085,2018/09/06,0.4786,2018/03/08,0.4786
"Hoeven, John",MCD,2016/06/28,2016/10/04,2018/10/02,0.4512,2017/10/03,0.3708,2017/04/04,0.1278
"Whitehouse, Sheldon",IBM,2016/06/07,2016/09/13,2018/09/11,-0.0676,2017/09/12,-0.072,2017/03/14,0.1231
"Hoeven, John",WMT,2018/02/20,2018/05/29,2020/05/26,0.5161,2019/05/28,0.2534,2018/11/27,0.1559
"Perdue Jr., David A.",KN,2015/03/11,2015/06/17,2017/06/14,-0.0628,2016/06/15,-0.1973,2015/12/16,-0.2482
"Collins, Susan M.",UNH,2018/06/04,2018/09/10,2020/09/07,0.1708,2019/09/09,-0.1237,2019/03/11,-0.0858
"Collins, Susan M.",DVFAX,2014/12/11,2015/03/19,2017/03/16,,2016/03/17,,2015/09/17,
"Perdue Jr., David A.",LYV,2016/01/13,2016/04/20,2018/04/18,0.8019,2017/04/19,0.4215,2016/10/19,0.2561
"Moran, Jerry",JNJ,2019/09/25,2020/01/01,2021/12/29,0.1745,2020/12/30,0.0683,2020/07/01,-0.0332
"Capito, Shelley M.",TD,2017/09/05,2017/12/12,2019/12/10,-0.0273,2018/12/11,-0.0763,2018/06/12,0.0265
"Shalala, Donna",AGN,2019/02/15,2019/05/24,2021/05/21,,2020/05/22,,2019/11/22,
"Inhofe, James M.",EMR,2015/04/21,2015/07/28,2017/07/25,0.178,2016/07/26,0.0886,2016/01/26,-0.1613
"Roberts, Pat",NOC,2018/02/05,2018/05/14,2020/05/11,0.0165,2019/05/13,-0.0851,2018/11/12,-0.1255
"Whitehouse, Sheldon",GE,2015/08/04,2015/11/10,2017/11/07,-0.3258,2016/11/08,-0.0162,2016/05/10,0.011
"Courtney, Joe",COST,2019/12/31,2020/04/07,2022/04/05,,2021/04/06,0.1771,2020/10/06,0.1742
"Toomey, Patrick J.",CVX,2015/08/07,2015/11/13,2017/11/10,0.3101,2016/11/11,0.1989,2016/05/13,0.1361
"Hoeven, John",KSS,2017/02/15,2017/05/24,2019/05/22,0.4355,2018/05/23,0.618,2017/11/22,0.1824
"Hoeven, John",TGT,2019/03/22,2019/06/28,2021/06/25,1.7853,2020/06/26,0.3732,2019/12/27,0.4892
"Perdue Jr., David A.",GLW,2019/06/07,2019/09/13,2021/09/10,0.2777,2020/09/11,0.0551,2020/03/13,-0.2927
"Perdue Jr., David A.",ACA,2018/12/21,2019/03/29,2021/03/26,1.0728,2020/03/27,0.2468,2019/09/27,0.1321
"Inhofe, James M.",XPO,2018/10/25,2019/01/31,2021/01/28,0.8864,2020/01/30,0.4512,2019/08/01,0.0763
"Perdue Jr., David A.",LGF-B,2018/12/06,2019/03/14,2021/03/11,0.0043,2020/03/12,-0.689,2019/09/12,-0.2865
"Capito, Shelley M.",NSC,2018/04/05,2018/07/12,2020/07/09,0.0967,2019/07/11,0.2696,2019/01/10,0.0122
"Cassidy, William",PX,2016/03/31,2016/07/07,2018/07/05,,2017/07/06,,2017/01/05,
"Curtis, John",AMZN,2019/04/29,2019/08/05,2021/08/02,0.8872,2020/08/03,0.7776,2020/02/03,0.1445
"Roberts, Pat",ZNGA,2014/11/07,2015/02/13,2017/02/10,0.1173,2016/02/12,-0.1881,2015/08/14,0.1836
"Roberts, Pat",FB,2016/06/10,2016/09/16,2018/09/14,0.2557,2017/09/15,0.3311,2017/03/17,0.088
"Whitehouse, Sheldon",CB,2016/10/26,2017/02/01,2019/01/30,0.0275,2018/01/31,0.2122,2017/08/02,0.1566
"Collins, Susan M.",UTX,2014/05/07,2014/08/13,2016/08/10,,2015/08/12,,2015/02/11,
"Murray, Patty",GD,2017/03/16,2017/06/22,2019/06/20,-0.1293,2018/06/21,-0.0647,2017/12/21,-0.0033
"Murray, Patty",VZ,2017/03/16,2017/06/22,2019/06/20,0.2656,2018/06/21,0.0728,2017/12/21,0.1701
"Roberts, Pat",FB,2017/01/19,2017/04/27,2019/04/25,0.3291,2018/04/26,0.181,2017/10/26,0.166
"Shalala, Donna",HL,2019/01/09,2019/04/17,2021/04/14,1.6834,2020/04/15,-0.0044,2019/10/16,-0.1878
"Perdue Jr., David A.",FDC,2017/10/16,2018/01/22,2020/01/20,,2019/01/21,,2018/07/23,
"Whitehouse, Sheldon",AMGN,2017/04/05,2017/07/12,2019/07/10,0.0502,2018/07/11,0.1176,2018/01/10,0.0495
"Langevin, James R.",BYND,2019/09/06,2019/12/13,2021/12/10,-0.1205,2020/12/11,0.8344,2020/06/12,0.9412
"Roberts, Pat",MSFT,2019/10/23,2020/01/29,2022/01/26,0.7986,2021/01/27,0.4071,2020/07/29,0.2159
"Capito, Shelley M.",USB,2017/01/30,2017/05/08,2019/05/06,0.0246,2018/05/07,-0.0291,2017/11/06,0.0546
"Perdue Jr., David A.",RF,2017/08/11,2017/11/17,2019/11/15,0.0538,2018/11/16,0.035,2018/05/18,0.2227
"Doggett, Lloyd",PPG,2019/12/12,2020/03/19,2022/03/17,0.7092,2021/03/18,0.9917,2020/09/17,0.7302
"Perdue Jr., David A.",CTSH,2019/11/14,2020/02/20,2022/02/17,0.2643,2021/02/18,0.0916,2020/08/20,-0.0376
"Whitehouse, Sheldon",JCI,2017/02/23,2017/06/01,2019/05/30,-0.0796,2018/05/31,-0.1914,2017/11/30,-0.0986
"Perdue Jr., David A.",FOXA,2016/02/05,2016/05/13,2018/05/11,,2017/05/12,,2016/11/11,
"Capito, Shelley M.",MDT,2018/04/05,2018/07/12,2020/07/09,0.0346,2019/07/11,0.1372,2019/01/10,-0.0383
"Beyer, Donald S.",CYRX,2019/12/23,2020/03/30,2022/03/28,,2021/03/29,2.0641,2020/09/28,1.9914
"Perdue Jr., David A.",AM,2015/08/05,2015/11/11,2017/11/08,,2016/11/09,,2016/05/11,
"Roberts, Pat",NFLX,2016/06/10,2016/09/16,2018/09/14,2.7376,2017/09/15,0.8641,2017/03/17,0.4713
"Roberts, Pat",AAPL,2017/09/27,2018/01/03,2020/01/01,0.7194,2019/01/02,-0.0965,2018/07/04,0.0697
"Capito, Shelley M.",RCL,2017/09/08,2017/12/15,2019/12/13,0.0138,2018/12/14,-0.146,2018/06/15,-0.0834
"Roberts, Pat",BAC,2018/07/05,2018/10/11,2020/10/08,-0.1287,2019/10/10,-0.0125,2019/04/11,0.0169
"Capito, Shelley M.",JNJ,2018/04/05,2018/07/12,2020/07/09,0.116,2019/07/11,0.0973,2019/01/10,0.0086
"Whitehouse, Sheldon",GOOGL,2014/04/29,2014/08/05,2016/08/02,0.3879,2015/08/04,0.1547,2015/02/03,-0.075
"Conaway, K. M.",SDY,2019/12/03,2020/03/10,2022/03/08,0.38,2021/03/09,0.2893,2020/09/08,0.0537
"Perdue Jr., David A.",FDC,2018/11/05,2019/02/11,2021/02/08,,2020/02/10,,2019/08/12,
"Reed, John F.",TBF,2015/05/04,2015/08/10,2017/08/07,-0.0964,2016/08/08,-0.1518,2016/02/08,-0.0848
"Perdue Jr., David A.",KN,2016/03/31,2016/07/07,2018/07/05,0.1801,2017/07/06,0.2457,2017/01/05,0.2513
"Roberts, Pat",LMT,2018/01/17,2018/04/25,2020/04/22,0.1544,2019/04/24,0.009,2018/10/24,-0.0292
"Beyer, Donald S.",FANUF,2019/12/24,2020/03/31,2022/03/29,,2021/03/30,0.9098,2020/09/29,0.5265
"King Jr., Angus S.",COP,2017/11/28,2018/03/06,2020/03/03,-0.083,2019/03/05,0.2845,2018/09/04,0.3622
"Whitehouse, Sheldon",QQQ,2014/10/02,2015/01/08,2017/01/05,0.1724,2016/01/07,0.0316,2015/07/09,0.039
"Murray, Patty",GE,2017/03/16,2017/06/22,2019/06/20,-0.6024,2018/06/21,-0.5407,2017/12/21,-0.3656
"Shalala, Donna",PDM,2019/04/16,2019/07/23,2021/07/20,-0.0598,2020/07/21,-0.2156,2020/01/21,0.1556
"Perdue Jr., David A.",AVP,2018/07/10,2018/10/16,2020/10/13,,2019/10/15,,2019/04/16,
"Roberts, Pat",AMZN,2019/08/14,2019/11/20,2021/11/17,1.0398,2020/11/18,0.786,2020/05/20,0.4206
"Carper, Thomas R.",RMD,2017/08/31,2017/12/07,2019/12/05,0.7546,2018/12/06,0.3016,2018/06/07,0.2411
"Whitehouse, Sheldon",HAS,2016/07/07,2016/10/13,2018/10/11,0.2836,2017/10/12,0.2573,2017/04/13,0.2495
"Capito, Shelley M.",NEE,2016/04/19,2016/07/26,2018/07/24,0.3071,2017/07/25,0.1085,2017/01/24,-0.0775
"Perdue Jr., David A.",AAPL,2018/11/27,2019/03/05,2021/03/02,1.8955,2020/03/03,0.6826,2019/09/03,0.1731
"Roberts, Pat",COST,2015/04/24,2015/07/31,2017/07/28,0.0488,2016/07/29,0.1472,2016/01/29,0.0252
"Capito, Shelley M.",AMGN,2018/04/24,2018/07/31,2020/07/28,0.3188,2019/07/30,-0.0962,2019/01/29,-0.01
"Hoeven, John",QCOM,2017/03/02,2017/06/08,2019/06/06,0.1596,2018/06/07,0.0614,2017/12/07,0.1258
"Perdue Jr., David A.",BOIVF,2019/02/13,2019/05/22,2021/05/19,0.1433,2020/05/20,-0.3922,2019/11/20,-0.0322
"Roberts, Pat",SBUX.SW,2015/07/13,2015/10/19,2017/10/16,,2016/10/17,,2016/04/18,
"Malinowski, Tom",VIOT,2019/04/08,2019/07/15,2021/07/12,-0.2161,2020/07/13,-0.2787,2020/01/13,-0.1179
"Collins, Susan M.",FB,2017/05/24,2017/08/30,2019/08/28,0.0683,2018/08/29,0.0406,2018/02/28,0.0687
"Perdue Jr., David A.",FDX,2019/04/02,2019/07/09,2021/07/06,0.8587,2020/07/07,-0.0143,2020/01/07,-0.0347
"Perdue Jr., David A.",BAC,2016/03/11,2016/06/17,2018/06/15,1.1738,2017/06/16,0.7527,2016/12/16,0.7147
"Perdue Jr., David A.",PFE,2017/02/27,2017/06/05,2019/06/03,0.293,2018/06/04,0.1237,2017/12/04,0.1217
"Collins, Susan M.",WCN,2014/06/19,2014/09/25,2016/09/22,0.5468,2015/09/24,-0.0062,2015/03/26,-0.0185
"Cassidy, William",EV,2016/03/31,2016/07/07,2018/07/05,,2017/07/06,,2017/01/05,
"Hoeven, John",BUD,2014/03/31,2014/07/07,2016/07/04,0.1184,2015/07/06,0.03,2015/01/05,-0.0548
"Gottheimer, Josh",DASTY,2019/12/30,2020/04/06,2022/04/04,,2021/04/05,0.6919,2020/10/05,0.4399
"Courtney, Joe",GOOGL,2019/12/31,2020/04/07,2022/04/05,,2021/04/06,0.8473,2020/10/06,0.2216
"Shalala, Donna",KO,2019/05/23,2019/08/29,2021/08/26,0.0141,2020/08/27,-0.1175,2020/02/27,0.0257
"Gottheimer, Josh",UNICY,2019/12/30,2020/04/06,2022/04/04,,2021/04/05,0.13,2020/10/05,0.1993
"Sullivan, Daniel S.",MALOX,2019/07/18,2019/10/24,2021/10/21,,2020/10/22,,2020/04/23,
"Capito, Shelley M.",NVO,2017/09/08,2017/12/15,2019/12/13,0.094,2018/12/14,-0.109,2018/06/15,-0.1437
"Langevin, James R.",HUYA,2019/05/06,2019/08/12,2021/08/09,-0.4444,2020/08/10,0.2751,2020/02/10,-0.0295
"Malinowski, Tom",CSLT,2019/10/16,2020/01/22,2022/01/19,0.4331,2021/01/20,0.1972,2020/07/22,-0.0915
"Malinowski, Tom",YEXT,2019/11/14,2020/02/20,2022/02/17,-0.5308,2021/02/18,0.1341,2020/08/20,0.049
"Roberts, Pat",TWTR,2014/07/22,2014/10/28,2016/10/25,-0.5947,2015/10/27,-0.2759,2015/04/28,0.0493
